cycle_number,start_frame,end_frame,Foot_Off_Contra,Foot_Strike_Contra,Foot_Off,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
168,19403,19516,7.0,37.0,45.0,-36.38538360595703,-34.65939296375621,-32.88169733683268,-31.058111768780332,-29.18436813354492,-27.1882148126159,-25.000994595614348,-22.760490879868016,-20.87203850408997,-19.551402698863637,-18.679748400293214,-17.912370893690323,-16.901991295092035,-15.526739977826974,-13.7766589829416,-11.47444418704871,-8.698671379474678,-5.847197036550501,-3.3501803224736966,-1.4038580330935364,0.0915406436631202,1.3652134609944884,2.5638179249233666,3.766191935298419,5.034486828428327,6.444380673495207,8.019191693777993,9.727998993613506,11.475089236943408,13.10968996298434,14.396532087615041,15.124155314281735,15.303401108944056,15.141733169555664,14.871166287046488,14.650229271012122,14.462008216164328,14.181104284344297,13.801170252790353,13.376225760488799,12.885086290764082,12.247236145867241,11.41635102936716,10.391170655838165,9.199859089321562,7.8623844493519135,6.355619189715144,4.682296242376764,2.91044217889959,1.139200790963995,-0.5104764724018624,-1.9757756319912985,-3.3172282064803955,-4.647886425557763,-6.125773689963606,-7.913388570149741,-10.134453320744058,-12.782968954606494,-15.50390382246539,-17.853751095858478,-19.709241809266985,-21.271761961657596,-22.79543872794721,-24.369303616610438,-26.008314826271754,-27.810777432990808,-29.948577245076486,-32.49328116214636,-35.2296670470575,-37.80997756033234,-40.1000291072961,-42.136300828721794,-44.01122665405274,-45.798874016964064,-47.490926646222974,-49.04855878425367,-50.38832150083601,-51.468998803032775,-52.3325231147535,-53.05464114564838,-53.86413242841008,-54.9643703807484,-56.29708642670603,-57.62513120246657,-58.75278496019768,-59.59087865039556,-60.05337289367059,-60.17331129131895,-60.04734081692166,-59.72302704628068,-59.20938699895685,-58.55224093042239,-57.84019219754922,-57.089602614894055,-56.24431047535905,-55.23225125399503,-54.008986964370266,-52.56748735061799,-50.92550940465446,-50.7168083190918
169,19516,19631,8.0,38.0,45.0,-49.15184783935547,-47.33060089265457,-45.55958761350073,-43.8161269679214,-42.030630978670985,-40.16468375620216,-38.25907088771011,-36.41627483175258,-34.7280080776022,-33.25767829201438,-31.978114330407344,-30.68487718370226,-29.088688763705168,-26.9818383226491,-24.39154780994762,-21.421797492287382,-18.266694560195464,-15.211601681179472,-12.516017913818363,-10.331861409274017,-8.517542049138234,-6.8527535380739195,-5.263993104298912,-3.73287928465641,-2.1757247809207847,-0.4853283540167028,1.395684080894545,3.429105108434503,5.583354391232888,7.68308302850434,9.3565745787187,10.285064841761734,10.36735604026101,9.923185348510744,9.188098608845412,8.33171602692267,7.509564789858735,6.804207965581105,6.177376819379403,5.514110709681659,4.703083890857119,3.674490206169363,2.4387004808946156,1.1247900664204316,-0.24491619401507408,-1.7243564995852294,-3.3988899895639104,-5.314953134517469,-7.399596084247923,-9.495031279746929,-11.456998767274792,-13.229558742407594,-14.826312749072754,-16.3036628010297,-17.806586178866297,-19.61862076653374,-21.992586867977877,-24.7837066072406,-27.34816106160481,-29.182237740718957,-30.37071326284697,-31.39097485397801,-32.56750815805763,-33.93559230457652,-35.42125690344607,-37.132538573910495,-39.19375610351561,-41.55443114463728,-44.001397296635794,-46.26383128310693,-48.2639756250863,-50.03845723470052,-51.590298392555916,-52.919685440834115,-54.041366923939094,-54.93092022520123,-55.610274343779594,-56.11417770385742,-56.4973530624852,-56.82732395210651,-57.14518822564019,-57.61574381048028,-58.327750119295985,-59.15102760237877,-59.86874771118163,-60.28982505413017,-60.409242341012664,-60.30661137898763,-60.06194178263347,-59.74884773023201,-59.392191800204195,-58.96619627210829,-58.387610117594406,-57.621250730572335,-56.65521313445738,-55.482318955238426,-54.07207153782702,-52.37625129776773,-50.393812507089955,-50.10870742797852
170,19631,19745,7.0,37.0,45.0,-48.24568939208984,-46.1727743437796,-44.24667589592212,-42.41190442171964,-40.60979542587743,-38.81001593849876,-36.98177719116211,-35.11098017837062,-33.26773579915365,-31.536583640358664,-29.93127019477613,-28.30572064717611,-26.458968075838953,-24.31825580018939,-21.949560454397492,-19.43468718095259,-16.73759945956143,-13.895408110185098,-11.087358821522098,-8.50448261607777,-6.333880381150678,-4.525295040824194,-2.6941938400268515,-0.5317861094619223,2.089581381190916,5.071215087717233,8.126806201356835,10.896245089444253,13.196733070142342,14.997755195155294,16.289044033397328,17.13722691391454,17.707880424730707,18.11994361877441,18.391563010938242,18.590067372177586,18.748659133911133,18.820974003184926,18.716426155783918,18.389786460182886,17.89984471870191,17.34524299159194,16.701029170643196,15.867192355069246,14.850207010904944,13.707216089422051,12.464522043863926,11.15109963850541,9.839179125699122,8.630081754742243,7.538154154112843,6.514016454870045,5.490429430296924,4.366498882120298,3.0023993362079895,1.2431038928528584,-1.007987360949768,-3.6323898922313433,-6.303267897981605,-8.638363086816033,-10.505063403736465,-12.083554267883311,-13.469853719075534,-14.688697294755416,-15.843326568603521,-17.104033788045257,-18.665882110595703,-20.735388148914694,-23.12815747116553,-25.429625251076462,-27.30698157801773,-28.70692357149992,-29.88798852400348,-31.149985804702297,-32.48704286055132,-33.7094147422097,-34.677737496115945,-35.36701583862305,-35.843081734397195,-36.19307119196112,-36.444891727331914,-36.64548561789773,-36.78552130496863,-36.85878245035807,-36.87854142622514,-36.84558498498165,-36.73622235384855,-36.48110094937411,-36.1130739847819,-35.67535435069691,-35.12621411410245,-34.46906338316021,-33.73079901030569,-32.84127911654385,-31.767490386962884,-30.55176798502603,-29.214292352849768,-27.740125135941934,-26.12246808138759,-25.90535545349121
171,19745,19863,9.0,40.0,48.0,-24.39699363708496,-22.550889044096976,-20.68212742275662,-18.766328811645508,-16.761323235251687,-14.637198371116561,-12.390539689497515,-10.011003186004332,-7.445671731775459,-4.754545601931486,-2.099923968315126,0.4173419740464944,2.8817283673719882,5.4340338032655,8.088601435073695,10.762740857673414,13.413769423359568,16.100250012946844,18.86900555003773,21.615741093953446,24.207800277555826,26.673359148430094,29.16206402248806,31.768703537757943,34.43351734045779,37.03161459258107,39.50490724197541,41.85396541248668,44.0657791368889,45.99670683735548,47.48343508171313,48.49455557929145,49.16720241970486,49.722165425618485,50.20997018525094,50.570436265733505,50.74804410067472,50.68701337563872,50.361040519945554,49.783031348026164,49.019897884792755,48.17439582131126,47.246619600238226,46.16979244501905,44.96905051337348,43.67374940352007,42.25652802592577,40.68158371279939,38.9353626135624,37.087562021583025,35.28236897786459,33.62925049752901,32.086070320822984,30.59276054844712,29.068182685158476,27.345578935411236,25.28195221255525,22.885034329963453,20.429095528342526,18.31892707131126,16.66685035011985,15.290363388832178,13.919517295529147,12.378332224759205,10.611659358246168,8.611734708150228,6.37647501627606,4.0605981205449035,1.8725439761624414,-0.1638824632673429,-2.1833066265992414,-4.224362893538023,-6.262840227647253,-8.296402979378724,-10.262218475341784,-12.01272071491588,-13.475311057736164,-14.684680408901635,-15.665448593370842,-16.418843876231794,-17.0007210163155,-17.425741369074036,-17.737846027721055,-17.99089258367365,-18.11461760781028,-17.967420385341452,-17.468936592641512,-16.662737123893976,-15.703218883938263,-14.797359052330563,-14.109901341524994,-13.58951390391649,-13.080685047188194,-12.472028038718488,-11.73802055012097,-10.895893549678307,-9.996533104867659,-9.055704781503398,-8.044130469813496,-7.877427101135254
172,19863,19978,9.0,39.0,47.0,-6.942958354949951,-5.7595393970759226,-4.473231325245867,-3.0974048050967133,-1.6474182942901,-0.10759697056779971,1.5677195137197308,3.416139886836813,5.384347453261865,7.399628465825859,9.414592858516809,11.451720343695746,13.588593251777413,15.879269493950737,18.256480111016167,20.655693574385204,23.033339529326465,25.355683240023527,27.616720199584957,29.760955733482284,31.7381784843676,33.59909624041933,35.384549882676865,37.076128950022685,38.63034901474461,40.05891260474619,41.46312154904761,42.896209023215555,44.27752188480262,45.479651634139245,46.444176413796164,47.20056510694099,47.76536020606455,48.17238235473633,48.40333980984158,48.41707291265931,48.208877910267226,47.805850096423214,47.22017299767697,46.49350900361033,45.65389586939956,44.74730959805576,43.77954644867869,42.69789840235855,41.42423163519966,39.932485407049015,38.212949386750815,36.287457090435616,34.2485291452119,32.19181877675683,30.143150059863782,28.120679566354465,26.167576626093705,24.297715138907392,22.411589709195226,20.29016579522028,17.72185826542401,14.644263989997656,11.2510958681203,7.919202308462121,5.068993510621986,2.7881315765958914,0.8664234467227041,-0.8384962840513627,-2.4066615068551207,-4.0327103836367835,-5.988157272338849,-8.37083562696822,-11.07562621916183,-13.897400422529717,-16.570261791498964,-18.865900405729658,-20.669809861616642,-22.090975751780498,-23.325667063395183,-24.489873828309946,-25.58794873170178,-26.511466344197594,-27.223235679395266,-27.86684305980952,-28.524756036623558,-29.098582527854223,-29.472177409162423,-29.689323714285187,-29.834207072402492,-29.937929134176233,-29.956071410516294,-29.810878117879234,-29.47051472134061,-28.990554886634907,-28.411436080932624,-27.72246919497096,-26.888054298632078,-25.882204344778362,-24.69717973651309,-23.360127863257826,-21.863826809507447,-20.188252901790133,-18.316723852446593,-18.049543380737305
173,19978,20094,7.0,39.0,47.0,-16.303606033325195,-14.265311376012939,-12.208957912945989,-10.090346307465524,-7.9066230118876755,-5.640426096290049,-3.254181789629387,-0.7446950758346395,1.8112139629595205,4.3321542739868155,6.796176077139496,9.216188059912788,11.616590933366254,14.059322636536876,16.561984100727123,19.095223571314953,21.60654929189971,24.07752264388884,26.561889475042168,29.16944220571807,31.93795803339794,34.8177736455744,37.67279603746202,40.27696994820026,42.4390192898837,44.27776899241438,45.910945083155774,47.34957989779386,48.542325684518524,49.44114161019374,50.07012962572502,50.59494319106594,51.08594173855252,51.49176025390625,51.75163118767016,51.83405712397412,51.67356872558594,51.30013537166094,50.76244092228437,50.08311890110825,49.26634243281202,48.35202889490609,47.370151172984734,46.31058594674776,45.107552422417534,43.69384488192472,42.03811487525401,40.139823566783555,38.072650678230055,35.934728449041195,33.8139411078559,31.76626500216397,29.780338383684256,27.772737849842414,25.56248179349032,22.95884386698405,19.903925597065616,16.546850320064678,13.213445008403127,10.243981284324562,7.7029688286058935,5.550034147320373,3.6780599150994746,1.8768298842690287,-0.05484796879869469,-2.239561927438996,-4.7012214660644425,-7.41914548295917,-10.229104533340005,-12.88553081859241,-15.209491402211816,-17.204804969556413,-19.041708165949036,-20.762667434384127,-22.341452877930926,-23.78443839333274,-25.136864440609713,-26.32677586873373,-27.239693265972715,-27.903564491657296,-28.421281101727722,-28.911001032049004,-29.47775721309161,-30.159341638738457,-30.842516234426785,-31.393359810414943,-31.782896427193073,-32.04158100937352,-32.09975221421983,-31.863431564485186,-31.391427993774414,-30.80720336991127,-30.13211830216225,-29.319060354521785,-28.417710776280874,-27.48744261385215,-26.48106135744037,-25.338393143933224,-24.02876379995636,-23.83035469055176
174,20094,20207,8.0,38.0,45.0,-22.543275833129883,-20.95499364294187,-19.35365584402373,-17.804041949185457,-16.283127505369862,-14.726982607985988,-13.093525684241094,-11.433316413802332,-9.867226118993276,-8.412527257745916,-7.037447072038746,-5.668436156378852,-4.218429319786303,-2.670330124672012,-1.0445216472702805,0.7026100574117716,2.6482456501084153,4.731194416681927,6.717927499250934,8.436648224339343,9.920436820598567,11.276892604249895,12.61392264895969,14.060037651447335,15.674218437888406,17.443684202252015,19.294720139166326,21.113611914894804,22.77543335731583,24.165167721835054,25.15161861072887,25.61787443450003,25.591822132919777,25.194324493408203,24.51305113898383,23.609468922470555,22.591249465942383,21.61415884229872,20.718638583867236,19.817357785773996,18.834657168147533,17.758843007713857,16.56151528791948,15.181462942951853,13.621505949232315,11.938967271284618,10.163175727381851,8.316052773986193,6.437562176675506,4.565830640118535,2.7422550013571043,1.012605789032851,-0.6120286084184783,-2.176782429820359,-3.8086950562217075,-5.690648449791803,-7.943817456563309,-10.432300220836298,-12.665802502872976,-14.397154152995402,-15.81842243310177,-17.221482344348026,-18.788367165459537,-20.5851729999889,-22.616351946435795,-24.83604928218958,-27.174903869628896,-29.622419049041437,-32.098725906526205,-34.433567047119155,-36.56572573112719,-38.5756116154218,-40.467237645929515,-42.0798137549198,-43.392196308482774,-44.45580453583689,-45.27442435062293,-45.85543780856663,-46.27377088142165,-46.6221862561775,-47.005958402999724,-47.51185469193892,-48.14622805816959,-48.820495374274984,-49.419547803474195,-49.83226383093632,-49.94573747268831,-49.78816928285541,-49.45084381103516,-49.02659317941377,-48.54871819236062,-48.01550531868983,-47.39722650701349,-46.61365751786665,-45.656773345638996,-44.53570379392065,-43.23401884599165,-41.72454676001962,-40.00754635743421,-39.78925704956055
175,20207,20322,7.0,38.0,46.0,-38.0980339050293,-35.9606468123619,-33.706854772086096,-31.404275373979047,-29.05407768788964,-26.586106598979296,-23.971123435280543,-21.345081926596286,-18.97887035331341,-16.979802044955168,-15.268200768364801,-13.641983773973255,-11.843008648265494,-9.7035656264334,-7.294546493376144,-4.700472123695148,-1.972037194955231,0.7765890769284178,3.3916346268220323,5.7684193717108805,7.97804578145345,10.259447993654188,12.774097442626948,15.49025516317348,18.235134818337173,20.76320287916395,22.836194433347142,24.466312581842594,25.70977291916356,26.621299396861684,27.24940386685458,27.642830761996187,27.86887039801087,28.041916529337563,28.203134074355617,28.313751721622967,28.285655281760476,28.059817824700865,27.626868700740314,27.030808477690726,26.30875234892874,25.500972227616746,24.662557890920933,23.781769087820344,22.75757153828939,21.521362304687507,20.054880238542655,18.394656691888372,16.622104529178515,14.842545644201417,13.17852455678613,11.666349844499068,10.232747935285476,8.783140326991232,7.196582100608133,5.280477841695156,2.8288857581639495,-0.10200929280481214,-3.12174229188398,-5.888705046489988,-8.261843363443994,-10.295273954218077,-12.073467553263963,-13.649271531538519,-15.115492078993052,-16.609824642990574,-18.31162579854328,-20.34115825999866,-22.6228066839353,-24.9517697420987,-27.1018184122413,-28.93748603204284,-30.487040433016677,-31.9107410546505,-33.33935250176324,-34.73825408473158,-35.924444179342245,-36.77777904934353,-37.36893613410717,-37.79819654214261,-38.120027638444995,-38.34950499101119,-38.55725725732668,-38.79991866603042,-39.05154627019708,-39.23501201591107,-39.28810377795287,-39.19110118981564,-38.98018052842882,-38.681399605490945,-38.25784267078747,-37.670159657796226,-36.937744448883365,-36.098934520374655,-35.15905973646377,-34.153158168600065,-33.091491005637444,-31.97301629577021,-30.794219334920253,-30.62809181213379
176,20322,20435,8.0,38.0,45.0,-29.523853302001957,-28.15031733657375,-26.72464721371429,-25.309621984308418,-23.89264794551965,-22.444538135721224,-20.96587799534653,-19.448775821261936,-17.983007700756342,-16.738149469549004,-15.67528339347454,-14.663422372606066,-13.627644365484063,-12.479490819603505,-11.076279784693861,-9.274582978450892,-7.122960817934286,-4.751383246797502,-2.374770121140911,-0.25356157741161,1.488484573183641,2.951660763133655,4.41748465432061,6.186002259302621,8.330664576906148,10.674498895202023,12.912850379943851,14.87934459339489,16.619693139586783,18.14202574527625,19.32933183149858,20.1050085973258,20.523894493025963,20.73661931355794,20.851246034256135,20.881603587757457,20.809823816472832,20.644132614135742,20.350371659404097,19.907630342425723,19.317346399480645,18.539878036036633,17.57754926970511,16.463599099053276,15.201510323418512,13.807107752019705,12.295223159019393,10.696399977712913,9.016076723734535,7.240801869016709,5.392660699709494,3.5744409055420863,1.847350336084458,0.163092952184003,-1.5925361459905512,-3.540035353766549,-5.814488695125382,-8.483241225733906,-11.2569627376518,-13.614503667812148,-15.348798607334947,-16.65135523285529,-17.84788474651299,-19.21648736433549,-20.949585885712597,-23.09925792193173,-25.532629013061513,-28.06732241312663,-30.529926820234827,-32.805634122906326,-34.91381404375789,-36.942874330462836,-38.803769198330976,-40.45501416138928,-41.937217789466935,-43.24955275564483,-44.338080512152786,-45.21215693155924,-45.926184105150625,-46.44236423993352,-46.88639091722894,-47.44602099331942,-48.1450072394477,-48.89216964413422,-49.55600542010683,-50.018663464170515,-50.21838506062826,-50.182468761097304,-49.94030507405599,-49.524838919591424,-48.95629605379971,-48.26181057246045,-47.50599123251559,-46.695665417295515,-45.753942971277716,-44.635396321614586,-43.3392834518895,-41.86449698245886,-40.207668843895505,-39.99740982055664
177,20435,20549,7.0,38.0,45.0,-38.34912872314453,-36.21421097264145,-33.90091820919152,-31.540946093472567,-29.19702096418901,-26.84029330629291,-24.456704226407137,-22.18874203075062,-20.237345897790156,-18.529055682095613,-16.771065625277433,-14.690241495768227,-12.196558258750217,-9.353076327930793,-6.258608196720933,-3.0598271109841066,0.07223845250679162,2.965010708028625,5.527581951834945,7.8452237158110645,10.07488334540165,12.367242032831369,14.85819562276205,17.510341124101128,20.13680735501377,22.581717693444457,24.777904510498054,26.67989713495428,28.19324406710538,29.224600474039715,29.80307839133523,30.101372921105586,30.331108671246156,30.59068489074707,30.81080927993312,30.870633789987277,30.71204150806774,30.317403677738074,29.71854181000681,28.994546370072797,28.186184680823125,27.305231845740114,26.38573039661754,25.42955277182839,24.383123397827145,23.19519129666415,21.8402770649303,20.331585219412133,18.7635980085893,17.224265358664766,15.754075426043885,14.327464190396388,12.922307997038866,11.485292839281476,9.840313477949653,7.842437267303462,5.517104307810467,3.137315338308153,0.9915427944876785,-0.9337652596560366,-2.8227393410422628,-4.653375741207249,-6.349675395272011,-8.009977037256416,-9.834027723832573,-11.937540574507299,-14.310060501098633,-16.810887770219292,-19.189862800366967,-21.331271951848834,-23.29168857227673,-25.187476013645995,-27.05625932866879,-28.81211124766957,-30.327256578387644,-31.58694787458941,-32.58645364009973,-33.31986618041992,-33.84952995993875,-34.30772110910127,-34.808247884114586,-35.34606309370562,-35.86359682950107,-36.267501715457804,-36.50219414450906,-36.626166256991304,-36.66191470984256,-36.6038423018022,-36.501511891682945,-36.320636518073805,-35.98584608598189,-35.50497205329663,-34.90315628051757,-34.16916448419744,-33.318281462698266,-32.358895446314946,-31.30199727145107,-30.182051167343598,-29.042677619240493,-28.89255714416504
178,20549,20664,8.0,39.0,46.0,-27.90222930908203,-26.704127167210434,-25.415049851542772,-24.04416540897254,-22.578075004346445,-20.945492368755918,-19.1436209823146,-17.305866626778034,-15.628461895566998,-14.236908305775037,-13.111276655486137,-12.091153568691677,-10.996338873198539,-9.675881963787658,-7.995655233209783,-5.883626750021274,-3.412438546768345,-0.8400574814189565,1.4957199096679636,3.3226215959799394,4.6394922083074395,5.616513700196235,6.43467511071099,7.283150639196839,8.273654908844916,9.493185457557134,10.99888967263578,12.671492576599121,14.26064506684891,15.500840090742011,16.29765444090872,16.736281789914525,16.886227501763237,16.78601964314779,16.4842366883249,16.081332360855257,15.618986910039728,15.026764705927686,14.218514037854746,13.267995227466937,12.272214369340377,11.27530973607844,10.220274578441279,9.025218982889196,7.656912803649908,6.096515308726927,4.336924825051821,2.4193158968530595,0.43959159590305075,-1.5117351170441078,-3.371904630853665,-5.126297878496574,-6.797006438476867,-8.472380585140645,-10.329452167857776,-12.480242411295565,-14.926103187329845,-17.570832108006314,-20.062127084443055,-22.04069923632073,-23.455876552697376,-24.5978046378704,-25.803346248588177,-27.274792757901267,-29.02888457943694,-31.0561966751561,-33.29549535115558,-35.65195804172091,-37.94692210958461,-40.03617870446406,-41.9941282176008,-43.83648053564207,-45.52436273748223,-47.05137981068003,-48.405765533447266,-49.52901019472064,-50.41932624277442,-51.11202833387587,-51.64517524025656,-52.046362212209985,-52.403864581175526,-52.78980289806019,-53.22917587588531,-53.681658080129914,-54.03824418963808,-54.184340891211924,-54.10969747678199,-53.88835433035186,-53.53095796373156,-53.03460246384746,-52.44254476373847,-51.789511555373075,-51.03421463629212,-50.121710228197514,-49.037717568753955,-47.791693716338195,-46.3879080107718,-44.87211870906331,-43.24857592341876,-43.01863861083984
179,20664,20779,7.0,38.0,46.0,-41.48774719238281,-39.57470414132783,-37.52571510546135,-35.390482700232305,-33.227330255990076,-31.048709638190996,-28.81032377300841,-26.430253038502705,-23.95761252894546,-21.592503114180133,-19.50953712848702,-17.69102944268121,-16.026253266768023,-14.356985207759974,-12.460709986060555,-10.291288231358386,-7.88942845662435,-5.328502799525405,-2.6988020810214013,-0.08825015780901993,2.3291441334618455,4.559135364763659,6.760559346940779,9.071002411119863,11.489511316472827,13.89815042476461,16.088658881909918,17.925891876220703,19.375400177156084,20.47865241464942,21.316418329874672,22.04863513599743,22.804240602435485,23.464886347452797,23.881469553167168,24.003432745885366,23.81043642217463,23.359083060062297,22.858246466126108,22.37134881453081,21.79602701977046,21.124522623389662,20.40916928378019,19.595200394139148,18.569063398573142,17.31561435352673,15.891188293996485,14.362680271418412,12.778128623962411,11.188945095948501,9.649443549339223,8.13553321722782,6.565877119700118,4.885626831440018,2.9953581203113915,0.7266541586981943,-1.965804389028842,-4.881688695965371,-7.680897645275994,-10.106634573502976,-12.155707243717064,-14.054407977094547,-15.975936571757,-17.943857019597818,-20.028467659998412,-22.278574163263496,-24.671549479166643,-27.148797064116497,-29.60783085678563,-31.92408983635178,-34.012740703544225,-35.92977728024878,-37.77586538141422,-39.55223557443329,-41.167362791119196,-42.46220686941435,-43.38961634009775,-44.026517232259124,-44.422194972182766,-44.60120453497376,-44.585970021257495,-44.36125079068271,-43.98412808504972,-43.59930897722341,-43.285033254912406,-42.9683232162938,-42.500223949702104,-41.841123291940406,-41.060305277506515,-40.1781980726454,-39.194247505881584,-38.146447461060816,-37.057972917653096,-35.896624362829975,-34.568369586058346,-33.01854690397629,-31.25290766629308,-29.322166808927918,-27.268854256832245,-26.979368209838867
180,20779,20894,7.0,39.0,47.0,-25.117067337036133,-22.861478882606583,-20.532688795918165,-18.121696761160187,-15.555032845699426,-12.789654086334536,-9.888060107375637,-6.988982335485593,-4.263662415321428,-1.781475901603701,0.5254061932515612,2.8048360347747785,5.176186344840306,7.5745580172297915,9.936392707054061,12.29696132197524,14.68611530342487,17.085749192671344,19.425869161432434,21.686114397915922,23.95409125511092,26.267193649754375,28.57857873704698,30.830398097182762,33.000043464429446,35.11139794551965,37.15475768272323,39.03681494972923,40.59707757198449,41.707369717684664,42.368791869192414,42.740011773928245,42.9869534270932,43.16649500528971,43.22006063750296,43.09801691228693,42.78066912564365,42.3289698205813,41.85850147285847,41.380839145544805,40.84351279518821,40.21072133382162,39.4528466426965,38.593782444192904,37.661873287624786,36.63229231400924,35.469390984737515,34.14998549644394,32.60450328480115,30.83849221046525,28.99053978197503,27.18712182478471,25.47492327834621,23.806467364532786,22.007596102627843,19.86861991882325,17.19769339127974,13.966810110843568,10.504108929874933,7.222234114251953,4.554601690985957,2.8040624989403673,2.0097971636839587,1.821353565562856,1.6138270322722632,1.0161258632486516,-0.16220698753991558,-1.9475352475137344,-4.202569506385109,-6.665075504418555,-8.91929896190912,-10.667468783831355,-11.872861428694284,-12.679673339381361,-13.209497027926975,-13.457481384277344,-13.525160144073794,-13.605991787380642,-13.85049923983487,-14.236819016813026,-14.64199371530552,-15.078139651905401,-15.732585117070355,-16.670843760172524,-17.71139075539328,-18.580934659399162,-19.080786695384013,-19.110403060913086,-18.732307434082035,-18.140989399919608,-17.43821959062057,-16.714934397225434,-16.004308604230786,-15.221617872064774,-14.273324889366082,-13.132746879500576,-11.79398712967383,-10.26605692776768,-8.56365819410845,-8.32116413116455
181,20894,21008,7.0,37.0,45.0,-6.740128040313721,-4.842762723113551,-2.8748730384942256,-0.8423515585335808,1.2952127122517794,3.63817141272805,6.266352350061592,9.204082806905111,12.297684553897744,15.23575271259655,17.782327998768203,19.849990208943687,21.441008827903055,22.725642348780777,24.112340406938028,25.927653572776098,28.216223745635066,30.929259271332715,33.95967535539108,37.099856636740945,40.15013376871745,43.01581018621272,45.70875422159832,48.14525338375208,50.1982484297319,51.89627028956558,53.462900797526046,55.05074691772461,56.52612871112245,57.7774509083141,58.86479845913974,59.827207160718515,60.578989664713546,61.00982666015625,60.99115730054451,60.600265965317234,59.97446996515447,59.26202970562559,58.56294643517697,57.91342509876598,57.27854653560754,56.61985674771395,55.88831294666636,54.99018131602894,53.84167098999023,52.37552746859464,50.5581536726518,48.39470580129912,46.030354933305205,43.657579710989275,41.41009706439394,39.293896761807524,37.25646995775627,35.2680057178844,33.20870555530894,30.825577418009434,27.950150403109465,24.649729988791716,21.208330790201803,17.99790289907745,15.300043192776764,13.042357213569398,11.008054155291914,9.080553228204899,7.108438983108048,4.910512779698208,2.3799426555633545,-0.4414420281395874,-3.2862463214180893,-5.991240154613177,-8.434313369519788,-10.573441071943817,-12.475142565640555,-14.171297477953363,-15.65143082358621,-17.019070885398182,-18.373983209783383,-19.69962437947592,-20.942897623235538,-22.138652165730807,-23.372523163304187,-24.66299767927691,-25.98406884164523,-27.213811065211445,-28.162733771584257,-28.716383616129566,-28.919406428481594,-28.901798248291012,-28.742024103800453,-28.4649706175833,-28.129229458895598,-27.77284968983043,-27.344506234833688,-26.753266247836024,-25.983220822883368,-25.056386774236497,-23.961813146417775,-22.681992790915743,-21.22270277774694,-21.025379180908203
182,21008,21124,8.0,39.0,47.0,-19.62711524963379,-17.941869697185478,-16.227172947893237,-14.457492452679258,-12.601295172566116,-10.593116952915384,-8.40593772945982,-6.108845522909452,-3.806045879017223,-1.562187682498586,0.5472278534763975,2.4966487222247657,4.378808787374785,6.361539859964389,8.54616762411715,10.99108117999452,13.747235558249733,16.815594220402268,20.018920204856176,23.102811639959164,25.98308031486742,28.72052441221295,31.372352600097656,33.92662938435872,36.38588818636808,39.00138369473545,42.037097352923766,45.34654305197976,48.38866455386384,50.6651382831612,51.98025790127841,52.66080497972893,52.94591395060221,52.932498931884766,52.63151573412346,52.099928730666036,51.499853654341265,50.96473913481741,50.50747391671845,50.08689417983547,49.63061739218355,49.015300904861604,48.13605950095437,47.03402274545997,45.74231974283854,44.267449118874296,42.611862760601625,40.77152756970338,38.80023181799687,36.80714539807253,34.87151953186651,33.01729144472064,31.233657605720293,29.490039247455012,27.63787460327148,25.474513159857857,22.841926150851773,19.729107596657514,16.433845963140936,13.618019961347478,11.639334794246798,10.327268263306282,9.363321891938796,8.535830757834699,7.673423853787509,6.485297843663373,4.815911451975513,2.6480494942327937,0.09008086329757625,-2.5936917825178565,-5.024047119448884,-6.834954454441269,-8.049489021301266,-8.897991623541323,-9.66550270234696,-10.491278272686579,-11.385122299194338,-12.296011394924593,-13.274820905743221,-14.432836416995888,-15.843799860790513,-17.49863919344815,-19.273122228757302,-20.96523851336854,-22.441190661806047,-23.636571460300026,-24.51100719336307,-25.03011836427631,-25.233610577053497,-25.287195282753068,-25.29080997813832,-25.23387327097883,-25.057764939587525,-24.74893043980454,-24.343251546223957,-23.859165461376463,-23.23690934614702,-22.407070159912102,-21.37515069980814,-21.216970443725582
